"date","region","cum_cases","cum_deaths","daily_cases","per_100k"
"2023-04-06","Jeollanam-do",1009692,992,393,"55548"
"2023-04-06","Total",30883824,34309,12072,"60040"
"2023-04-07","Daejeon",901647,947,349,"62351"
"2023-04-07","Gyeonggi-do",8353862,8374,3059,"61473"
"2023-04-07","Gangwon-do",906896,1322,276,"59024"
"2023-04-07","Lazaretto",17807,16,0,"-"
"2023-04-07","Jeollabuk-do",1038573,1222,445,"58689"
"2023-04-07","Total",30894559,34318,10718,"60061"
"2023-04-07","Gyeongsangbuk-do",1416336,2093,371,"54464"
"2023-04-07","Chungcheongnam-do",1249971,1570,485,"58877"
"2023-04-07","Ulsan",659312,531,75,"59362"
"2023-04-07","Gyeongsangnam-do",1849204,1954,312,"56370"
"2023-04-07","Chungcheongbuk-do",969565,1038,333,"60786"
"2023-04-07","Daegu",1349370,1994,334,"57087"
"2023-04-07","Seoul",6006888,6395,2664,"63711"
"2023-04-07","Jeollanam-do",1010053,992,360,"55568"
"2023-04-07","Incheon",1794268,1896,746,"60468"
"2023-04-07","Gwangju",899962,824,342,"62888"
"2023-04-07","Jeju",392400,272,137,"57863"
"2023-04-07","Sejong",245669,56,120,"64045"
"2023-04-07","Busan",1832776,2822,310,"55241"
"2023-04-08","Total",30904502,34322,10360,"60080"
"2023-04-08","Busan",1832983,2823,265,"55247"
"2023-04-08","Jeju",392499,272,99,"57877"
"2023-04-08","Chungcheongbuk-do",969900,1038,335,"60807"
"2023-04-08","Ulsan",659396,531,91,"59370"
"2023-04-08","Gangwon-do",907160,1322,267,"59041"
"2023-04-08","Jeollabuk-do",1038982,1222,418,"58713"
"2023-04-08","Sejong",245780,56,111,"64073"
"2023-04-08","Gyeonggi-do",8356733,8376,3006,"61494"
"2023-04-08","Daegu",1349683,1994,318,"57101"
"2023-04-08","Gyeongsangnam-do",1849581,1955,378,"56381"
"2023-04-08","Jeollanam-do",1010418,992,366,"55588"
"2023-04-08","Gyeongsangbuk-do",1416679,2093,346,"54477"
"2023-04-08","Chungcheongnam-do",1250431,1570,462,"58898"
"2023-04-08","Incheon",1794910,1896,695,"60489"
"2023-04-08","Gwangju",900297,824,336,"62912"
"2023-04-08","Seoul",6009339,6395,2589,"63737"
"2023-04-08","Daejeon",901921,947,278,"62370"
"2023-04-08","Lazaretto",17810,16,0,"-"
"2023-04-09","Gwangju",900616,0,319,"62934"
"2023-04-09","Daegu",1350005,0,319,"57114"
"2023-04-09","Chungcheongnam-do",1250844,0,413,"58918"
"2023-04-09","Chungcheongbuk-do",970134,0,234,"60821"
"2023-04-09","Lazaretto",17815,0,0,"-"
"2023-04-09","Ulsan",659477,0,81,"59377"
"2023-04-09","Gyeonggi-do",8359544,0,2811,"61515"
"2023-04-09","Sejong",245879,0,99,"64099"
"2023-04-09","Gangwon-do",907383,0,222,"59055"
"2023-04-09","Incheon",1795602,0,689,"60513"
"2023-04-09","Daejeon",902195,0,274,"62389"
"2023-04-09","Jeollabuk-do",1039360,0,378,"58734"
"2023-04-09","Seoul",6011624,0,2284,"63761"
"2023-04-09","Gyeongsangnam-do",1849907,0,326,"56391"
"2023-04-09","Jeollanam-do",1010779,0,361,"55608"
"2023-04-09","Jeju",392624,0,125,"57896"
"2023-04-09","Total",30914055,0,9539,"60098"
"2023-04-09","Busan",1833241,0,258,"55255"
"2023-04-09","Gyeongsangbuk-do",1417026,0,346,"54491"
"2023-04-10","Incheon",1795829,1897,225,"60520"
"2023-04-10","Seoul",6012452,6396,828,"63770"
"2023-04-10","Ulsan",659520,531,43,"59381"
"2023-04-10","Daegu",1350095,1994,90,"57118"
"2023-04-10","Busan",1833349,2823,108,"55258"
"2023-04-10","Lazaretto",17819,16,0,"-"
"2023-04-10","Daejeon",902282,947,87,"62395"
"2023-04-10","Gyeonggi-do",8360821,8376,1277,"61524"
"2023-04-10","Jeju",392711,272,86,"57908"
"2023-04-10","Chungcheongnam-do",1250993,1571,149,"58925"
"2023-04-10","Sejong",245912,56,33,"64108"
"2023-04-10","Chungcheongbuk-do",970324,1040,190,"60833"
"2023-04-10","Gwangju",900760,824,144,"62944"
"2023-04-10","Gangwon-do",907530,1323,146,"59065"
"2023-04-10","Gyeongsangbuk-do",1417185,2096,159,"54497"
"2023-04-10","Jeollanam-do",1010946,992,167,"55617"
"2023-04-10","Gyeongsangnam-do",1850032,1956,125,"56395"
"2023-04-10","Total",30918060,34332,3997,"60106"
"2023-04-10","Jeollabuk-do",1039500,1222,140,"58742"
"2023-04-11","Total",30930504,34342,12421,"60130"
"2023-04-11","Chungcheongnam-do",1251460,1571,467,"58947"
"2023-04-11","Incheon",1796668,1898,832,"60549"
"2023-04-11","Busan",1833727,2823,378,"55269"
"2023-04-11","Seoul",6015940,6400,3488,"63807"
"2023-04-11","Chungcheongbuk-do",970676,1040,352,"60855"
"2023-04-11","Gyeongsangbuk-do",1417546,2096,361,"54511"
"2023-04-11","Daegu",1350472,1995,377,"57134"
"2023-04-11","Gyeonggi-do",8364538,8379,3716,"61552"
"2023-04-11","Lazaretto",17828,16,0,"-"
"2023-04-11","Gangwon-do",907847,1323,316,"59085"
"2023-04-11","Ulsan",659599,531,78,"59388"
"2023-04-11","Gyeongsangnam-do",1850417,1956,384,"56407"
"2023-04-11","Jeollabuk-do",1039918,1223,417,"58765"
"2023-04-11","Gwangju",901081,824,319,"62966"
"2023-04-11","Daejeon",902615,947,333,"62418"
"2023-04-11","Jeollanam-do",1011343,992,397,"55639"
"2023-04-11","Sejong",246046,56,134,"64143"
"2023-04-11","Jeju",392783,272,72,"57919"
"2023-04-12","Gyeongsangnam-do",1850853,1956,435,"56420"
"2023-04-12","Chungcheongnam-do",1252057,1572,597,"58975"
"2023-04-12","Sejong",246178,56,132,"64177"
"2023-04-12","Total",30944430,34356,13917,"60157"
"2023-04-12","Busan",1834147,2826,420,"55282"
"2023-04-12","Daegu",1350875,1996,400,"57151"
"2023-04-12","Gangwon-do",908261,1324,414,"59112"
"2023-04-12","Gyeonggi-do",8368669,8381,4128,"61582"
"2023-04-12","Jeollabuk-do",1040410,1224,492,"58793"
"2023-04-12","Gwangju",901536,824,455,"62998"
"2023-04-12","Daejeon",902982,947,367,"62444"
"2023-04-12","Jeollanam-do",1011820,992,477,"55665"
"2023-04-12","Gyeongsangbuk-do",1418029,2096,483,"54529"
"2023-04-12","Lazaretto",17828,16,0,"-"
"2023-04-12","Incheon",1797630,1898,960,"60581"
"2023-04-12","Ulsan",659702,531,103,"59397"
"2023-04-12","Seoul",6019438,6403,3498,"63844"
"2023-04-12","Chungcheongbuk-do",971064,1041,388,"60880"
"2023-04-12","Jeju",392951,273,168,"57944"
"2023-04-13","Gyeongsangbuk-do",1418428,2096,399,"54545"
"2023-04-13","Gyeonggi-do",8372071,8382,3400,"61607"
"2023-04-13","Gwangju",901874,825,337,"63022"
"2023-04-13","Seoul",6022255,6405,2816,"63874"
"2023-04-13","Chungcheongnam-do",1252622,1572,565,"59001"
"2023-04-13","Total",30956026,34361,11581,"60180"
"2023-04-13","Gyeongsangnam-do",1851248,1956,394,"56432"
"2023-04-13","Ulsan",659813,531,110,"59407"
"2023-04-13","Sejong",246274,56,96,"64202"
"2023-04-13","Gangwon-do",908557,1324,296,"59132"
"2023-04-13","Jeollabuk-do",1040799,1224,389,"58815"
"2023-04-13","Daegu",1351215,1996,339,"57165"
"2023-04-13","Chungcheongbuk-do",971427,1041,363,"60902"
"2023-04-13","Daejeon",903332,947,350,"62468"
"2023-04-13","Jeollanam-do",1012288,992,468,"55691"
"2023-04-13","Incheon",1798419,1898,787,"60608"
"2023-04-13","Busan",1834506,2827,359,"55293"
"2023-04-13","Jeju",393064,273,113,"57960"
"2023-04-13","Lazaretto",17834,16,0,"-"
"2023-04-14","Chungcheongbuk-do",971757,1041,329,"60923"
"2023-04-14","Gangwon-do",908845,1324,287,"59150"
"2023-04-14","Ulsan",659894,531,81,"59414"
"2023-04-14","Busan",1834868,2827,362,"55304"
"2023-04-14","Jeollanam-do",1012666,992,378,"55711"
"2023-04-14","Lazaretto",17839,16,0,"-"
"2023-04-14","Jeju",393179,273,114,"57977"
"2023-04-14","Total",30967692,34366,11651,"60203"
"2023-04-14","Gyeonggi-do",8375552,8383,3479,"61633"
"2023-04-14","Daegu",1351543,1996,323,"57179"
"2023-04-14","Seoul",6025266,6405,3011,"63906"
"2023-04-14","Daejeon",903702,947,370,"62494"
"2023-04-14","Chungcheongnam-do",1253134,1575,512,"59026"
"2023-04-14","Gyeongsangbuk-do",1418794,2097,366,"54559"
"2023-04-14","Gyeongsangnam-do",1851625,1956,377,"56443"
"2023-04-14","Gwangju",902245,825,371,"63048"
"2023-04-14","Sejong",246375,56,101,"64229"
"2023-04-14","Jeollabuk-do",1041238,1224,439,"58840"
"2023-04-14","Incheon",1799170,1898,751,"60633"
"2023-04-15","Daejeon",904030,947,333,"62516"
"2023-04-15","Gangwon-do",909121,1324,281,"59168"
"2023-04-15","Gyeongsangbuk-do",1419161,2097,363,"54573"
"2023-04-15","Lazaretto",17844,16,0,"-"
"2023-04-15","Ulsan",659976,531,82,"59422"
"2023-04-15","Chungcheongbuk-do",972111,1041,359,"60945"
"2023-04-15","Gwangju",902641,825,429,"63075"
"2023-04-15","Jeollanam-do",1013095,993,432,"55735"
"2023-04-15","Gyeongsangnam-do",1852013,1956,394,"56455"
"2023-04-15","Incheon",1799891,1898,741,"60657"
"2023-04-15","Daegu",1351894,1996,351,"57194"
"2023-04-15","Gyeonggi-do",8378973,8383,3543,"61658"
"2023-04-15","Chungcheongnam-do",1253600,1575,474,"59047"
"2023-04-15","Total",30978954,34368,11657,"60225"
"2023-04-15","Jeollabuk-do",1041588,1224,368,"58860"
"2023-04-15","Sejong",246491,56,116,"64259"
"2023-04-15","Seoul",6028033,6405,2919,"63935"
"2023-04-15","Jeju",393325,274,147,"57999"
"2023-04-15","Busan",1835167,2827,325,"55313"
"2023-04-16","Chungcheongbuk-do",972416,0,304,"60964"
"2023-04-16","Seoul",6030637,0,2604,"63963"
"2023-04-16","Gangwon-do",909316,0,195,"59181"
"2023-04-16","Lazaretto",17855,0,0,"-"
"2023-04-16","Busan",1835472,0,301,"55322"
"2023-04-16","Gyeongsangbuk-do",1419488,0,325,"54585"
"2023-04-16","Sejong",246600,0,109,"64287"
"2023-04-16","Jeollabuk-do",1041957,0,369,"58881"
"2023-04-16","Gyeonggi-do",8381950,0,2977,"61680"
"2023-04-16","Total",30989142,0,10166,"60244"
"2023-04-16","Ulsan",660063,0,86,"59430"
"2023-04-16","Gyeongsangnam-do",1852356,0,342,"56466"
"2023-04-16","Daejeon",904331,0,301,"62537"
"2023-04-16","Daegu",1352182,0,286,"57206"
"2023-04-16","Chungcheongnam-do",1254048,0,448,"59069"
"2023-04-16","Jeju",393435,0,110,"58015"
"2023-04-16","Gwangju",902929,0,288,"63096"
"2023-04-16","Incheon",1800633,0,742,"60682"
"2023-04-16","Jeollanam-do",1013474,0,379,"55756"
"2023-04-17","Jeollanam-do",1013622,993,148,"55764"
"2023-04-17","Seoul",6031694,6407,1057,"63974"
"2023-04-17","Jeju",393502,274,67,"58025"
"2023-04-17","Ulsan",660105,531,42,"59433"
"2023-04-17","Daegu",1352281,1996,99,"57211"
"2023-04-17","Daejeon",904470,947,139,"62547"
"2023-04-17","Busan",1835597,2828,125,"55326"
"2023-04-17","Total",30994088,34376,4923,"60254"
"2023-04-17","Gyeongsangbuk-do",1419635,2097,144,"54591"
"2023-04-17","Gyeongsangnam-do",1852477,1956,120,"56469"
"2023-04-17","Sejong",246653,56,53,"64301"
"2023-04-17","Gangwon-do",909501,1324,185,"59193"
"2023-04-17","Gyeonggi-do",8383694,8386,1743,"61693"
"2023-04-17","Chungcheongbuk-do",972571,1041,155,"60974"
"2023-04-17","Gwangju",903125,825,196,"63109"
"2023-04-17","Incheon",1800945,1898,305,"60693"
"2023-04-17","Lazaretto",17866,16,0,"-"
"2023-04-17","Chungcheongnam-do",1254263,1576,215,"59079"
"2023-04-17","Jeollabuk-do",1042087,1225,130,"58888"
"2023-04-18","Chungcheongbuk-do",972944,1041,373,"60997"
"2023-04-18","Chungcheongnam-do",1254813,1576,550,"59105"
"2023-04-18","Gyeongsangbuk-do",1419972,2097,334,"54604"
"2023-04-18","Gyeonggi-do",8388309,8387,4610,"61727"
"2023-04-18","Sejong",246812,56,159,"64342"
"2023-04-18","Jeju",393615,274,113,"58042"
"2023-04-18","Jeollabuk-do",1042531,1226,444,"58913"
"2023-04-18","Gwangju",903512,825,387,"63136"
"2023-04-18","Ulsan",660229,531,123,"59445"
"2023-04-18","Busan",1836012,2829,414,"55338"
"2023-04-18","Lazaretto",17870,16,0,"-"
"2023-04-18","Total",31009261,34386,15153,"60284"
"2023-04-18","Gyeongsangnam-do",1852944,1958,467,"56484"
"2023-04-18","Incheon",1802017,1898,1068,"60729"
"2023-04-18","Daejeon",904941,947,471,"62579"
"2023-04-18","Gangwon-do",909871,1325,370,"59217"
"2023-04-18","Daegu",1352716,1997,434,"57229"
"2023-04-18","Jeollanam-do",1014086,994,464,"55790"
"2023-04-18","Seoul",6036067,6409,4372,"64020"
"2023-04-19","Seoul",6040320,6410,4250,"64065"
"2023-04-19","Total",31025769,34392,16474,"60316"
"2023-04-19","Lazaretto",17884,16,0,"-"
"2023-04-19","Daegu",1353229,1997,510,"57251"
"2023-04-19","Incheon",1803100,1898,1082,"60765"
"2023-04-19","Jeollanam-do",1014602,995,516,"55818"
"2023-04-19","Jeollabuk-do",1043068,1226,537,"58943"
"2023-04-19","Jeju",393818,274,202,"58072"
"2023-04-19","Busan",1836449,2830,437,"55351"
"2023-04-19","Gangwon-do",910288,1326,416,"59244"
"2023-04-19","Chungcheongnam-do",1255556,1576,743,"59140"
"2023-04-19","Gyeongsangbuk-do",1420483,2097,510,"54624"
"2023-04-19","Sejong",246960,56,148,"64381"
"2023-04-19","Gyeonggi-do",8393182,8388,4869,"61763"
"2023-04-19","Gwangju",904074,825,560,"63176"
"2023-04-19","Chungcheongbuk-do",973451,1041,506,"61029"
"2023-04-19","Gyeongsangnam-do",1853508,1959,563,"56501"
"2023-04-19","Daejeon",905430,947,489,"62613"
"2023-04-19","Ulsan",660367,531,136,"59457"
"2023-04-20","Chungcheongbuk-do",973866,1043,415,"61055"
"2023-04-20","Gyeonggi-do",8397346,8390,4164,"61793"
"2023-04-20","Jeollanam-do",1015055,995,453,"55843"
"2023-04-20","Jeju",393987,274,169,"58097"
"2023-04-20","Seoul",6044004,6412,3684,"64104"
"2023-04-20","Daegu",1353628,1997,396,"57268"
"2023-04-20","Gangwon-do",910708,1326,420,"59272"
"2023-04-20","Jeollabuk-do",1043499,1226,429,"58968"
"2023-04-20","Busan",1836854,2832,405,"55363"
"2023-04-20","Gyeongsangbuk-do",1420954,2097,470,"54642"
"2023-04-20","Lazaretto",17893,16,0,"-"
"2023-04-20","Gwangju",904507,825,433,"63206"
"2023-04-20","Sejong",247079,56,119,"64412"
"2023-04-20","Gyeongsangnam-do",1853993,1960,485,"56516"
"2023-04-20","Daejeon",905873,947,443,"62644"
"2023-04-20","Ulsan",660486,531,119,"59468"
"2023-04-20","Incheon",1803987,1898,880,"60795"
"2023-04-20","Chungcheongnam-do",1256144,1576,588,"59167"
"2023-04-20","Total",31039863,34401,14072,"60343"
"2023-04-21","Incheon",1804826,1898,838,"60824"
"2023-04-21","Lazaretto",17905,16,0,"-"
"2023-04-21","Jeju",394155,274,166,"58121"
"2023-04-21","Gangwon-do",911178,1326,470,"59302"
"2023-04-21","Total",31053459,34408,13575,"60369"
"2023-04-21","Chungcheongbuk-do",974271,1043,405,"61081"
"2023-04-21","Busan",1837238,2832,384,"55375"
"2023-04-21","Seoul",6047486,6412,3481,"64141"
"2023-04-21","Daegu",1354070,1998,439,"57286"
"2023-04-21","Gwangju",904933,825,426,"63236"
"2023-04-21","Daejeon",906294,947,421,"62673"
"2023-04-21","Chungcheongnam-do",1256707,1579,563,"59194"
"2023-04-21","Ulsan",660601,531,115,"59478"
"2023-04-21","Gyeongsangbuk-do",1421399,2098,444,"54659"
"2023-04-21","Gyeongsangnam-do",1854493,1960,500,"56531"
"2023-04-21","Sejong",247201,56,122,"64444"
"2023-04-21","Gyeonggi-do",8401234,8391,3888,"61822"
"2023-04-21","Jeollanam-do",1015509,996,453,"55868"
"2023-04-21","Jeollabuk-do",1043959,1226,460,"58994"
"2023-04-22","Gwangju",905361,825,427,"63266"
"2023-04-22","Chungcheongbuk-do",974698,1043,433,"61107"
"2023-04-22","Chungcheongnam-do",1257216,1580,521,"59218"
"2023-04-22","Jeju",394322,274,166,"58146"
"2023-04-22","Seoul",6050772,6413,3531,"64176"
"2023-04-22","Busan",1837630,2832,399,"55387"
"2023-04-22","Jeollanam-do",1015971,996,462,"55893"
"2023-04-22","Gyeonggi-do",8405108,8393,4039,"61850"
"2023-04-22","Total",31066725,34413,13765,"60395"
"2023-04-22","Gyeongsangbuk-do",1421847,2098,447,"54676"
"2023-04-22","Sejong",247319,56,118,"64475"
"2023-04-22","Lazaretto",17915,16,0,"-"
"2023-04-22","Gangwon-do",911600,1326,426,"59330"
"2023-04-22","Ulsan",660704,531,107,"59487"
"2023-04-22","Gyeongsangnam-do",1854997,1961,523,"56546"
"2023-04-22","Incheon",1805585,1898,801,"60849"
"2023-04-22","Jeollabuk-do",1044371,1226,425,"59017"
"2023-04-22","Daegu",1354564,1998,489,"57307"
"2023-04-22","Daejeon",906745,947,451,"62704"
"2023-04-23","Incheon",1806406,0,820,"60877"
"2023-04-23","Gwangju",905715,0,354,"63290"
"2023-04-23","Chungcheongnam-do",1257743,0,527,"59243"
"2023-04-23","Jeollanam-do",1016430,0,459,"55919"
"2023-04-23","Jeollabuk-do",1044783,0,412,"59040"
"2023-04-23","Jeju",394464,0,140,"58167"
"2023-04-23","Busan",1837998,0,367,"55398"
"2023-04-23","Gyeongsangnam-do",1855467,0,470,"56561"
"2023-04-23","Chungcheongbuk-do",975023,0,325,"61128"
"2023-04-23","Sejong",247431,0,112,"64504"
"2023-04-23","Gyeonggi-do",8408499,0,3391,"61875"
"2023-04-23","Gyeongsangbuk-do",1422251,0,403,"54692"
"2023-04-23","Seoul",6053735,0,2962,"64208"
"2023-04-23","Ulsan",660802,0,97,"59496"
"2023-04-23","Daegu",1354898,0,334,"57321"
"2023-04-23","Daejeon",907096,0,351,"62728"
"2023-04-23","Total",31078559,0,11813,"60418"
"2023-04-23","Lazaretto",17929,0,0,"-"
"2023-04-23","Gangwon-do",911889,0,289,"59349"
"2023-04-24","Incheon",1806696,1899,287,"60887"
"2023-04-24","Chungcheongbuk-do",975223,1043,200,"61140"
"2023-04-24","Daejeon",907237,949,141,"62738"
"2023-04-24","Gyeongsangbuk-do",1422449,2098,197,"54699"
"2023-04-24","Gangwon-do",912092,1326,203,"59362"
"2023-04-24","Sejong",247466,56,35,"64513"
"2023-04-24","Jeollanam-do",1016605,996,175,"55928"
"2023-04-24","Daegu",1355066,1999,167,"57328"
"2023-04-24","Jeollabuk-do",1044902,1227,119,"59047"
"2023-04-24","Gyeongsangnam-do",1855634,1961,167,"56566"
"2023-04-24","Gyeonggi-do",8410097,8396,1596,"61887"
"2023-04-24","Busan",1838124,2832,126,"55402"
"2023-04-24","Jeju",394567,274,103,"58182"
"2023-04-24","Lazaretto",17939,16,0,"-"
"2023-04-24","Ulsan",660850,531,48,"59500"
"2023-04-24","Chungcheongnam-do",1257976,1583,233,"59254"
"2023-04-24","Gwangju",905907,826,191,"63304"
"2023-04-24","Seoul",6054756,6415,1019,"64218"
"2023-04-24","Total",31083586,34427,5007,"60428"
"2023-04-25","Jeju",394667,274,99,"58197"
"2023-04-25","Gyeongsangbuk-do",1422840,2099,391,"54714"
"2023-04-25","Gyeonggi-do",8414485,8396,4385,"61919"
"2023-04-25","Busan",1838610,2833,483,"55416"
"2023-04-25","Incheon",1807732,1899,1034,"60921"
"2023-04-25","Daegu",1355495,2000,428,"57347"
"2023-04-25","Chungcheongbuk-do",975579,1043,356,"61163"
"2023-04-25","Total",31098403,34434,14794,"60457"
"2023-04-25","Sejong",247606,57,140,"64549"
"2023-04-25","Gyeongsangnam-do",1856206,1963,571,"56583"
"2023-04-25","Jeollanam-do",1017073,996,468,"55954"
"2023-04-25","Daejeon",907722,949,484,"62772"
"2023-04-25","Chungcheongnam-do",1258542,1584,566,"59280"
"2023-04-25","Jeollabuk-do",1045293,1227,391,"59069"
"2023-04-25","Lazaretto",17950,16,0,"-"
"2023-04-25","Ulsan",660967,531,117,"59511"
"2023-04-25","Gwangju",906314,826,407,"63332"
"2023-04-25","Gangwon-do",912419,1326,327,"59383"
"2023-04-25","Seoul",6058903,6415,4147,"64262"
"2023-04-26","Lazaretto",17954,16,0,"-"
"2023-04-26","Gyeongsangnam-do",1856832,1965,626,"56602"
"2023-04-26","Sejong",247727,57,121,"64581"
"2023-04-26","Busan",1839146,2835,536,"55432"
"2023-04-26","Chungcheongbuk-do",976120,1043,541,"61197"
"2023-04-26","Jeollanam-do",1017670,996,596,"55987"
"2023-04-26","Total",31114786,34449,16370,"60489"
"2023-04-26","Gyeonggi-do",8419287,8400,4800,"61955"
"2023-04-26","Daejeon",908168,949,446,"62802"
"2023-04-26","Daegu",1355924,2001,426,"57365"
"2023-04-26","Gyeongsangbuk-do",1423432,2100,591,"54737"
"2023-04-26","Jeollabuk-do",1045755,1227,462,"59095"
"2023-04-26","Gangwon-do",912862,1327,443,"59412"
"2023-04-26","Chungcheongnam-do",1259174,1584,632,"59310"
"2023-04-26","Jeju",394889,275,222,"58230"
"2023-04-26","Gwangju",906865,826,551,"63371"
"2023-04-26","Incheon",1808783,1899,1050,"60957"
"2023-04-26","Ulsan",661078,531,110,"59521"
"2023-04-26","Seoul",6063120,6418,4217,"64307"
"2023-04-27","Gangwon-do",913262,1327,399,"59438"
"2023-04-27","Busan",1839633,2835,484,"55447"
"2023-04-27","Jeollanam-do",1018200,997,528,"56016"
"2023-04-27","Incheon",1809750,1902,959,"60990"
"2023-04-27","Gwangju",907275,827,410,"63399"
"2023-04-27","Jeju",395042,275,152,"58252"
"2023-04-27","Chungcheongnam-do",1259702,1584,528,"59335"
"2023-04-27","Daejeon",908541,949,373,"62828"
"2023-04-27","Seoul",6066844,6421,3721,"64347"
"2023-04-27","Sejong",247823,57,96,"64606"
"2023-04-27","Gyeonggi-do",8423458,8402,4162,"61985"
"2023-04-27","Total",31129070,34460,14241,"60516"
"2023-04-27","Daegu",1356320,2001,395,"57381"
"2023-04-27","Chungcheongbuk-do",976556,1043,436,"61224"
"2023-04-27","Jeollabuk-do",1046173,1227,418,"59119"
"2023-04-27","Lazaretto",17966,16,0,"-"
"2023-04-27","Gyeongsangnam-do",1857404,1966,572,"56620"
"2023-04-27","Gyeongsangbuk-do",1423911,2100,477,"54755"
"2023-04-27","Ulsan",661210,531,131,"59533"
"2023-04-28","Incheon",1810676,1902,923,"61021"
"2023-04-28","Gyeongsangnam-do",1857964,1967,560,"56637"
"2023-04-28","Chungcheongnam-do",1260261,1586,559,"59361"
"2023-04-28","Gyeongsangbuk-do",1424363,2100,451,"54773"
"2023-04-28","Gangwon-do",913624,1327,362,"59461"
"2023-04-28","Jeju",395208,275,166,"58277"
"2023-04-28","Jeollabuk-do",1046567,1227,394,"59141"
"2023-04-28","Total",31142861,34471,13769,"60543"
"2023-04-28","Chungcheongbuk-do",976941,1043,385,"61248"
"2023-04-28","Daegu",1356699,2003,379,"57397"
"2023-04-28","Jeollanam-do",1018718,998,518,"56044"
"2023-04-28","Daejeon",908946,950,405,"62856"
"2023-04-28","Busan",1840143,2835,509,"55463"
"2023-04-28","Lazaretto",17975,16,0,"-"
"2023-04-28","Gyeonggi-do",8427366,8404,3902,"62014"
"2023-04-28","Gwangju",907682,828,406,"63428"
"2023-04-28","Seoul",6070440,6422,3596,"64385"
"2023-04-28","Sejong",247925,57,102,"64633"
"2023-04-28","Ulsan",661363,531,152,"59547"
"2023-04-29","Jeollanam-do",1019247,998,528,"56074"
"2023-04-29","Daejeon",909338,950,416,"62883"
"2023-04-29","Gyeongsangbuk-do",1424796,2100,431,"54789"
"2023-04-29","Sejong",248000,57,95,"64652"
"2023-04-29","Seoul",6073943,6422,3663,"64422"
"2023-04-29","Lazaretto",17984,16,0,"-"
"2023-04-29","Gyeongsangnam-do",1858658,1967,699,"56658"
"2023-04-29","Jeollabuk-do",1047030,1227,471,"59167"
"2023-04-29","Chungcheongbuk-do",977367,1043,430,"61275"
"2023-04-29","Ulsan",661525,531,162,"59561"
"2023-04-29","Jeju",395387,275,177,"58303"
"2023-04-29","Incheon",1811698,1902,1036,"61055"
"2023-04-29","Busan",1840701,2835,596,"55479"
"2023-04-29","Gyeonggi-do",8431551,8406,4279,"62045"
"2023-04-29","Gangwon-do",913941,1327,321,"59482"
"2023-04-29","Total",31157272,34474,14777,"60571"
"2023-04-29","Chungcheongnam-do",1260793,1587,543,"59386"
"2023-04-29","Daegu",1357151,2003,448,"57417"
"2023-04-29","Gwangju",908162,828,482,"63461"
"2023-04-30","Chungcheongnam-do",1261315,0,522,"59411"
"2023-04-30","Daejeon",909773,0,434,"62913"
"2023-04-30","Seoul",6077285,0,3342,"64457"
"2023-04-30","Gangwon-do",914203,0,261,"59499"
"2023-04-30","Total",31170886,0,13582,"60598"
"2023-04-30","Ulsan",661684,0,159,"59576"
"2023-04-30","Jeollabuk-do",1047569,0,539,"59198"
"2023-04-30","Incheon",1812681,0,983,"61088"
"2023-04-30","Busan",1841224,0,523,"55495"
"2023-04-30","Jeju",395564,0,176,"58329"
"2023-04-30","Gyeonggi-do",8435305,0,3753,"62073"
"2023-04-30","Sejong",248096,0,96,"64677"
"2023-04-30","Jeollanam-do",1019854,0,604,"56107"
"2023-04-30","Gyeongsangbuk-do",1425240,0,442,"54807"
"2023-04-30","Lazaretto",17994,0,0,"-"
"2023-04-30","Daegu",1357547,0,386,"57433"
"2023-04-30","Gyeongsangnam-do",1859226,0,565,"56675"
"2023-04-30","Gwangju",908558,0,396,"63489"
"2023-04-30","Chungcheongbuk-do",977768,0,401,"61300"
"2023-05-01","Daejeon",909928,951,155,"62924"
"2023-05-01","Incheon",1813042,1903,359,"61100"
"2023-05-01","Sejong",248142,57,46,"64689"
"2023-05-01","Lazaretto",18010,16,0,"-"
"2023-05-01","Gwangju",908828,828,270,"63508"
"2023-05-01","Gyeongsangnam-do",1859398,1967,172,"56680"
"2023-05-01","Seoul",6078397,6425,1112,"64469"
"2023-05-01","Gyeonggi-do",8437258,8408,1952,"62087"
"2023-05-01","Total",31176660,34487,5751,"60609"
"2023-05-01","Ulsan",661731,531,46,"59580"
"2023-05-01","Gangwon-do",914400,1327,197,"59512"
"2023-05-01","Chungcheongbuk-do",978033,1043,265,"61316"
"2023-05-01","Chungcheongnam-do",1261532,1589,216,"59421"
"2023-05-01","Daegu",1357669,2003,122,"57439"
"2023-05-01","Jeollabuk-do",1047711,1230,142,"59206"
"2023-05-01","Jeju",395700,275,136,"58349"
"2023-05-01","Gyeongsangbuk-do",1425396,2100,155,"54813"
"2023-05-01","Busan",1841408,2836,183,"55501"
"2023-05-01","Jeollanam-do",1020077,998,223,"56119"
"2023-05-02","Chungcheongbuk-do",978425,1043,392,"61341"
"2023-05-02","Total",31192401,34497,15714,"60640"
"2023-05-02","Gyeongsangnam-do",1860063,1967,665,"56701"
"2023-05-02","Jeollabuk-do",1048194,1230,482,"59233"
"2023-05-02","Gyeongsangbuk-do",1425784,2101,387,"54827"
"2023-05-02","Busan",1842127,2837,719,"55522"
"2023-05-02","Ulsan",661930,531,199,"59598"
"2023-05-02","Incheon",1814063,1904,1021,"61135"
"2023-05-02","Gangwon-do",914749,1327,348,"59535"
